DateTime,RealPower
2015-01-21 00:00:00,0.004
2015-01-21 00:15:00,0.008
2015-01-21 00:30:00,0.006
2015-01-21 00:45:00,0.005
2015-01-21 01:00:00,0.005
2015-01-21 01:15:00,0.005
2015-01-21 01:30:00,0.005
2015-01-21 01:45:00,0.006
2015-01-21 02:00:00,0.006
2015-01-21 02:15:00,0.003
2015-01-21 02:30:00,0.004
2015-01-21 02:45:00,0.002
2015-01-21 03:00:00,0.004
2015-01-21 03:15:00,0.004
2015-01-21 03:30:00,0.004
2015-01-21 03:45:00,0.003
2015-01-21 04:00:00,0.003
2015-01-21 04:15:00,0.004
2015-01-21 04:30:00,0.005
2015-01-21 04:45:00,0.005
2015-01-21 05:00:00,0.006
2015-01-21 05:15:00,0.004
2015-01-21 05:30:00,0.006
2015-01-21 05:45:00,0.006
2015-01-21 06:00:00,0.003
2015-01-21 06:15:00,0.001
2015-01-21 06:30:00,0.002
2015-01-21 07:00:00,-0.073
2015-01-21 07:15:00,0.344
2015-01-21 07:30:00,2.526
2015-01-21 07:45:00,7.067
2015-01-21 08:00:00,12.123
2015-01-21 08:15:00,15.009
2015-01-21 08:30:00,18.281
2015-01-21 08:45:00,28.451
2015-01-21 09:00:00,38.826
2015-01-21 09:15:00,41.956
2015-01-21 09:30:00,45.214
2015-01-21 09:45:00,68.61
2015-01-21 10:00:00,93.573
2015-01-21 10:15:00,97.098
2015-01-21 10:30:00,108.028
2015-01-21 10:45:00,115.73
2015-01-21 11:00:00,119.738
2015-01-21 11:15:00,123.858
2015-01-21 11:30:00,127.365
2015-01-21 11:45:00,129.82
2015-01-21 12:00:00,131.167
2015-01-21 12:15:00,132.32299999999998
2015-01-21 12:30:00,132.038
2015-01-21 12:45:00,130.444
2015-01-21 13:00:00,127.832
2015-01-21 13:15:00,124.528
2015-01-21 13:30:00,120.012
2015-01-21 13:45:00,115.829
2015-01-21 14:00:00,110.451
2015-01-21 14:15:00,104.356
2015-01-21 14:30:00,97.887
2015-01-21 14:45:00,89.16399999999999
2015-01-21 15:00:00,79.5
2015-01-21 15:15:00,67.914
2015-01-21 15:30:00,54.788
2015-01-21 15:45:00,40.655
2015-01-21 16:00:00,27.968
2015-01-21 16:15:00,17.866
2015-01-21 16:30:00,9.873
2015-01-21 16:45:00,4.292
2015-01-21 17:00:00,0.992
2015-01-21 17:15:00,-0.136
2015-01-21 17:30:00,-0.188
2015-01-21 17:45:00,0.006
2015-01-21 18:00:00,0.004
2015-01-21 18:15:00,0.005
2015-01-21 18:30:00,0.005
2015-01-21 18:45:00,0.008
2015-01-21 19:00:00,0.008
2015-01-21 19:15:00,0.007
2015-01-21 19:30:00,0.007
2015-01-21 19:45:00,0.008
2015-01-21 20:00:00,0.005
2015-01-21 20:15:00,0.007
2015-01-21 20:30:00,0.007
2015-01-21 20:45:00,0.004
2015-01-21 21:00:00,0.002
2015-01-21 21:15:00,0.003
2015-01-21 21:30:00,0.005
2015-01-21 21:45:00,0.002
2015-01-21 22:00:00,0.005
2015-01-21 22:15:00,0.004
2015-01-21 22:30:00,0.006
2015-01-21 22:45:00,0.002
2015-01-21 23:00:00,0.003
2015-01-21 23:15:00,0.003
2015-01-21 23:30:00,0.005
2015-01-21 23:45:00,0.004
2015-01-22 00:00:00,0.002
2015-01-22 00:15:00,0.01
2015-01-22 00:30:00,0.004
2015-01-22 00:45:00,0.004
2015-01-22 01:00:00,0.005
2015-01-22 01:15:00,0.002
2015-01-22 01:30:00,0.007
2015-01-22 01:45:00,0.006
2015-01-22 02:00:00,0.007
2015-01-22 02:15:00,0.005
2015-01-22 02:30:00,0.003
2015-01-22 02:45:00,0.004
2015-01-22 03:00:00,0.003
2015-01-22 03:15:00,0.005
2015-01-22 03:30:00,0.003
2015-01-22 03:45:00,0.003
2015-01-22 04:00:00,0.002
2015-01-22 04:15:00,0.004
2015-01-22 04:30:00,0.006
2015-01-22 04:45:00,0.006
2015-01-22 05:00:00,0.011
2015-01-22 05:15:00,0.009
2015-01-22 05:30:00,0.003
2015-01-22 05:45:00,0.008
2015-01-22 06:00:00,0.005
2015-01-22 06:15:00,0.006
2015-01-22 06:30:00,0.002
2015-01-22 06:45:00,-0.0569999999999999
2015-01-22 07:00:00,0.148
2015-01-22 07:15:00,1.303
2015-01-22 07:30:00,5.142
2015-01-22 07:45:00,11.546
2015-01-22 08:00:00,26.261000000000003
2015-01-22 08:15:00,43.732
2015-01-22 08:30:00,40.15
2015-01-22 08:45:00,60.523
2015-01-22 09:00:00,55.172
2015-01-22 09:15:00,82.022
2015-01-22 09:30:00,83.469
2015-01-22 09:45:00,84.783
2015-01-22 10:00:00,105.459
2015-01-22 10:15:00,113.257
2015-01-22 10:30:00,106.294
2015-01-22 10:45:00,120.885
2015-01-22 11:00:00,118.503
2015-01-22 11:15:00,126.291
2015-01-22 11:30:00,115.637
2015-01-22 11:45:00,121.96
2015-01-22 12:00:00,141.047
2015-01-22 12:15:00,138.168
2015-01-22 12:30:00,133.434
2015-01-22 12:45:00,141.772
2015-01-22 13:00:00,124.575
2015-01-22 13:15:00,74.27000000000001
2015-01-22 13:30:00,63.647000000000006
2015-01-22 13:45:00,54.475
2015-01-22 14:00:00,59.25
2015-01-22 14:15:00,63.854
2015-01-22 14:30:00,52.794
2015-01-22 14:45:00,52.187
2015-01-22 15:00:00,56.57
2015-01-22 15:15:00,61.74
2015-01-22 15:30:00,73.39699999999999
2015-01-22 15:45:00,57.74
2015-01-22 16:00:00,42.063
2015-01-22 16:15:00,32.838
2015-01-22 16:30:00,21.599
2015-01-22 16:45:00,11.69
2015-01-22 17:00:00,2.526
2015-01-22 17:15:00,0.0219999999999999
2015-01-22 17:30:00,-0.236
2015-01-22 17:45:00,0.004
2015-01-22 18:00:00,0.004
2015-01-22 18:15:00,0.005
2015-01-22 18:30:00,0.004
2015-01-22 18:45:00,0.002
2015-01-22 19:00:00,0.003
2015-01-22 19:15:00,0.001
2015-01-22 19:30:00,0.006
2015-01-22 19:45:00,0.006
2015-01-22 20:00:00,0.004
2015-01-22 20:15:00,0.006
2015-01-22 20:30:00,0.006
2015-01-22 20:45:00,0.005
2015-01-22 21:00:00,0.006
2015-01-22 21:15:00,0.005
2015-01-22 21:30:00,0.004
2015-01-22 21:45:00,0.005
2015-01-22 22:00:00,0.002
2015-01-22 22:15:00,0.004
2015-01-22 22:30:00,0.003
2015-01-22 22:45:00,0.004
2015-01-22 23:00:00,0.005
2015-01-22 23:15:00,0.004
2015-01-22 23:30:00,0.004
2015-01-22 23:45:00,0.006
2015-01-23 00:00:00,0.006
2015-01-23 00:15:00,0.012
2015-01-23 00:30:00,0.004
2015-01-23 00:45:00,0.002
2015-01-23 01:00:00,0.002
2015-01-23 01:15:00,0.003
2015-01-23 01:30:00,0.003
2015-01-23 01:45:00,0.004
2015-01-23 02:00:00,0.002
2015-01-23 02:15:00,0.001
2015-01-23 02:30:00,0.001
2015-01-23 02:45:00,0.0
2015-01-23 03:00:00,0.001
2015-01-23 03:15:00,0.002
2015-01-23 03:30:00,0.002
2015-01-23 03:45:00,0.002
2015-01-23 04:00:00,0.002
2015-01-23 04:15:00,0.001
2015-01-23 04:30:00,0.0
2015-01-23 04:45:00,0.007
2015-01-23 05:00:00,0.008
2015-01-23 05:15:00,0.006
2015-01-23 05:30:00,0.004
2015-01-23 05:45:00,0.004
2015-01-23 06:00:00,0.002
2015-01-23 06:15:00,0.003
2015-01-23 06:30:00,0.002
2015-01-23 06:45:00,-0.06
2015-01-23 07:00:00,-0.224
2015-01-23 07:15:00,0.0819999999999999
2015-01-23 07:30:00,2.161
2015-01-23 07:45:00,11.159
2015-01-23 08:00:00,21.151
2015-01-23 08:15:00,33.836
2015-01-23 08:30:00,45.607
2015-01-23 08:45:00,59.014
2015-01-23 09:00:00,71.857
2015-01-23 09:15:00,82.555
2015-01-23 09:30:00,92.403
2015-01-23 09:45:00,101.394
2015-01-23 10:00:00,109.596
2015-01-23 10:15:00,115.867
2015-01-23 10:30:00,121.987
2015-01-23 10:45:00,127.61
2015-01-23 11:00:00,132.842
2015-01-23 11:15:00,137.325
2015-01-23 11:30:00,139.192
2015-01-23 11:45:00,139.577
2015-01-23 12:00:00,141.361
2015-01-23 12:15:00,141.541
2015-01-23 12:30:00,140.974
2015-01-23 12:45:00,138.523
2015-01-23 13:00:00,135.391
2015-01-23 13:15:00,131.847
2015-01-23 13:30:00,127.365
2015-01-23 13:45:00,122.747
2015-01-23 14:00:00,117.399
2015-01-23 14:15:00,111.572
2015-01-23 14:30:00,104.747
2015-01-23 14:45:00,95.903
2015-01-23 15:00:00,86.082
2015-01-23 15:15:00,74.97200000000001
2015-01-23 15:30:00,62.279
2015-01-23 15:45:00,47.484
2015-01-23 16:00:00,33.522
2015-01-23 16:15:00,21.604
2015-01-23 16:30:00,11.493
2015-01-23 16:45:00,3.762000000000001
2015-01-23 17:00:00,0.522
2015-01-23 17:15:00,-0.146
2015-01-23 17:30:00,-0.255
2015-01-23 17:45:00,0.002
2015-01-23 18:00:00,0.001
2015-01-23 18:15:00,0.002
2015-01-23 18:30:00,0.005
2015-01-23 18:45:00,0.001
2015-01-23 19:00:00,0.004
2015-01-23 19:15:00,0.001
2015-01-23 19:30:00,0.006
2015-01-23 19:45:00,0.004
2015-01-23 20:00:00,0.004
2015-01-23 20:15:00,0.002
2015-01-23 20:30:00,0.0
2015-01-23 20:45:00,0.001
2015-01-23 21:00:00,0.001
2015-01-23 21:15:00,0.0
2015-01-23 21:30:00,0.001
2015-01-23 21:45:00,0.002
2015-01-23 22:00:00,0.002
2015-01-23 22:15:00,0.001
2015-01-23 22:30:00,0.002
2015-01-23 22:45:00,0.002
2015-01-23 23:00:00,0.001
2015-01-23 23:15:00,0.001
2015-01-23 23:30:00,0.002
2015-01-23 23:45:00,0.001
2015-01-24 00:00:00,0.0
2015-01-24 00:15:00,0.001
2015-01-24 00:30:00,0.003
2015-01-24 00:45:00,0.005
2015-01-24 01:00:00,0.002
2015-01-24 01:15:00,0.004
2015-01-24 01:30:00,0.003
2015-01-24 01:45:00,0.005
2015-01-24 02:00:00,0.003
2015-01-24 02:15:00,0.004
2015-01-24 02:30:00,0.002
2015-01-24 02:45:00,0.004
2015-01-24 03:00:00,0.004
2015-01-24 03:15:00,0.001
2015-01-24 03:30:00,0.001
2015-01-24 03:45:00,0.002
2015-01-24 04:00:00,0.003
2015-01-24 04:15:00,0.003
2015-01-24 04:30:00,0.008
2015-01-24 04:45:00,0.009
2015-01-24 05:00:00,0.011
2015-01-24 05:15:00,0.009
2015-01-24 05:30:00,0.011
2015-01-24 05:45:00,0.012
2015-01-24 06:00:00,0.01
2015-01-24 06:15:00,0.004
2015-01-24 06:30:00,0.001
2015-01-24 06:45:00,-0.066
2015-01-24 07:00:00,-0.157
2015-01-24 07:15:00,0.356
2015-01-24 07:30:00,2.614
2015-01-24 07:45:00,11.208
2015-01-24 08:00:00,21.034
2015-01-24 08:15:00,33.408
2015-01-24 08:30:00,45.109
2015-01-24 08:45:00,58.159
2015-01-24 09:00:00,70.486
2015-01-24 09:15:00,81.26
2015-01-24 09:30:00,91.44
2015-01-24 09:45:00,100.256
2015-01-24 10:00:00,108.251
2015-01-24 10:15:00,114.928
2015-01-24 10:30:00,120.778
2015-01-24 10:45:00,125.567
2015-01-24 11:00:00,129.82
2015-01-24 11:15:00,133.032
2015-01-24 11:30:00,135.359
2015-01-24 11:45:00,137.077
2015-01-24 12:00:00,138.183
2015-01-24 12:15:00,138.245
2015-01-24 12:30:00,137.876
2015-01-24 12:45:00,136.252
2015-01-24 13:00:00,134.168
2015-01-24 13:15:00,131.153
2015-01-24 13:30:00,126.805
2015-01-24 13:45:00,121.661
2015-01-24 14:00:00,115.327
2015-01-24 14:15:00,108.883
2015-01-24 14:30:00,102.437
2015-01-24 14:45:00,93.932
2015-01-24 15:00:00,84.64
2015-01-24 15:15:00,74.587
2015-01-24 15:30:00,62.606
2015-01-24 15:45:00,48.114
2015-01-24 16:00:00,34.263
2015-01-24 16:15:00,22.274
2015-01-24 16:30:00,12.143
2015-01-24 16:45:00,4.186
2015-01-24 17:00:00,0.634
2015-01-24 17:15:00,-0.056
2015-01-24 17:30:00,-0.24
2015-01-24 17:45:00,0.003
2015-01-24 18:00:00,0.002
2015-01-24 18:15:00,0.001
2015-01-24 18:30:00,0.002
2015-01-24 18:45:00,0.002
2015-01-24 19:00:00,0.003
2015-01-24 19:15:00,0.002
2015-01-24 19:30:00,0.002
2015-01-24 19:45:00,0.003
2015-01-24 20:00:00,0.002
2015-01-24 20:15:00,0.002
2015-01-24 20:30:00,0.001
2015-01-24 20:45:00,0.004
2015-01-24 21:00:00,0.002
2015-01-24 21:15:00,0.001
2015-01-24 21:30:00,0.002
2015-01-24 21:45:00,0.005
2015-01-24 22:00:00,0.003
2015-01-24 22:15:00,0.003
2015-01-24 22:30:00,0.004
2015-01-24 22:45:00,0.003
2015-01-24 23:00:00,0.001
2015-01-24 23:15:00,0.003
2015-01-24 23:30:00,0.002
2015-01-24 23:45:00,0.0
2015-01-25 00:00:00,0.002
2015-01-25 00:15:00,0.002
2015-01-25 00:30:00,0.002
2015-01-25 00:45:00,0.003
2015-01-25 01:00:00,0.003
2015-01-25 01:15:00,0.001
2015-01-25 01:30:00,0.001
2015-01-25 01:45:00,0.004
2015-01-25 02:00:00,0.005
2015-01-25 02:15:00,0.003
2015-01-25 02:30:00,0.001
2015-01-25 02:45:00,0.002
2015-01-25 03:00:00,0.001
2015-01-25 03:15:00,0.002
2015-01-25 03:30:00,0.003
2015-01-25 03:45:00,0.003
2015-01-25 04:00:00,0.002
2015-01-25 04:15:00,0.002
2015-01-25 04:30:00,0.003
2015-01-25 04:45:00,0.003
2015-01-25 05:00:00,0.001
2015-01-25 05:15:00,0.01
2015-01-25 05:30:00,0.01
2015-01-25 05:45:00,0.011
2015-01-25 06:00:00,0.011
2015-01-25 06:15:00,0.008
2015-01-25 06:30:00,0.006
2015-01-25 06:45:00,-0.032
2015-01-25 07:00:00,0.088
2015-01-25 07:15:00,3.172
2015-01-25 07:30:00,8.804
2015-01-25 07:45:00,11.959
2015-01-25 08:00:00,23.963
2015-01-25 08:15:00,37.11
2015-01-25 08:30:00,58.574
2015-01-25 08:45:00,60.30199999999999
2015-01-25 09:00:00,55.70400000000001
2015-01-25 09:15:00,50.707
2015-01-25 09:30:00,45.362
2015-01-25 09:45:00,74.176
2015-01-25 10:00:00,72.859
2015-01-25 10:15:00,124.822
2015-01-25 10:30:00,125.935
2015-01-25 10:45:00,127.715
2015-01-25 11:00:00,110.761
2015-01-25 11:15:00,95.921
2015-01-25 11:30:00,118.046
2015-01-25 11:45:00,135.563
2015-01-25 12:00:00,123.923
2015-01-25 12:15:00,115.474
2015-01-25 12:30:00,134.567
